"","X","CRUISE_NAME","STATION","CAST","LATITUDE","LONGITUDE","PLANKTON_STRATUM","GEAR_VOLUME_FILTERED","SAMPLE_SPLIT_FACTOR","EVENT_DATE","TIME","DAY","MONTH","YEAR","HOUR","MINUTE","DEPTH","NET_MAX_DEPTH","VOLUME_100M3","ZOO_ALIQUOT","TAXA_004","TAXA_NAME","ITIS_TAXON","ITIS_TSN","CONC_100M3","ZOOPLANKTON_COUNT","ZOO_STAGE_000","ZOO_STAGE_024","ZOO_STAGE_023","ZOO_STAGE_022","ZOO_STAGE_021","ZOO_STAGE_020","ZOO_STAGE_030","ZOO_STAGE_029","ZOO_STAGE_028","ZOO_STAGE_013","ZOO_STAGE_999","ADULT_CONC","C5_CONC","C4_CONC","C3_CONC","C2_CONC","C1_CONC","CRYTOPIA_CONC","FURCILIA_CONC","CALYPTOPIS_CONC","NAUPLIUS_CONC","UNKNOWN_CONC","PRIMARY_FLAG","SECONDARY_FLAG","abundance_10m2","ADULT_10m2","C5_10m2","C4_10m2","C3_10m2","C2_10m2","C1_10m2","crytopia_10m2","furcilia_10m2","calyptosis_10m2","nauplius_10m2","unknown_10m2"
"427",427,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,146,"Mecynocera clausi",NA,NA,435.56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",5270.31280572357,0,0,0,0,0,0,0,0,0,0,0
"428",428,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,4108,"Neocalanus",NA,NA,163.34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1976.36730214634,0,0,0,0,0,0,0,0,0,0,0
"429",429,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,138,"Oithona",NA,NA,1088.91,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",13175.7820143089,0,0,0,0,0,0,0,0,0,0,0
"430",430,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,191,"Oncaea",NA,NA,54.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",658.789100715446,0,0,0,0,0,0,0,0,0,0,0
"431",431,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,4057,"Pleuromamma",NA,NA,54.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",658.789100715446,0,0,0,0,0,0,0,0,0,0,0
"432",432,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,4100,"Rhincalanus",NA,NA,54.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",658.789100715446,0,0,0,0,0,0,0,0,0,0,0
"433",433,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,1000,"Brachyura",NA,NA,54.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",658.789100715446,0,0,0,0,0,0,0,0,0,0,0
"434",434,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,554,"Caridea",NA,NA,108.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1317.57820143089,0,0,0,0,0,0,0,0,0,0,0
"435",435,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,200,"Chaetognatha",NA,NA,3484.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",42162.5024457886,0,0,0,0,0,0,0,0,0,0,0
"436",436,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,500,"Decapoda",NA,NA,54.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",658.789100715446,0,0,0,0,0,0,0,0,0,0,0
"437",437,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,2000,"Euphausiacea",NA,NA,108.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1317.57820143089,0,0,0,0,0,0,0,0,0,0,0
"438",438,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,3900,"Foraminifera",NA,NA,1088.91,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",13175.7820143089,0,0,0,0,0,0,0,0,0,0,0
"439",439,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,1100,"Gastropoda",NA,NA,54.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",658.789100715446,0,0,0,0,0,0,0,0,0,0,0
"440",440,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,457,"Hyperiidea",NA,NA,326.67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",3952.73460429268,0,0,0,0,0,0,0,0,0,0,0
"441",441,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,202,"Sagitta elegans",NA,NA,54.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",658.789100715446,0,0,0,0,0,0,0,0,0,0,0
"442",442,"EN617","8",14,40.1417,-70.885,18,156.732,0.75,"22-JUL-18","07:43:16",22,7,2018,7,43,132,121,24.67,64,103,"Centropages typicus",NA,NA,598.9,11,3,8,0,0,0,0,0,0,0,0,0,163.3361407,435.5630418,0,0,0,0,0,0,0,0,0,1,"",7246.68010786991,1976.36730214634,5270.31280572357,0,0,0,0,0,0,0,0,0
"443",443,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,101,"Calanus finmarchicus",NA,NA,3227.06,111,7,96,7,1,0,0,0,0,0,0,0,203.5082459,2790.97023,203.5082459,29.07260656,0,0,0,0,0,0,0,1,"",37111.1822784293,2340.34482836941,32096.1576462091,2340.34482836941,334.334975481345,0,0,0,0,0,0,0
"444",444,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,300,"Thecosomata",NA,NA,726.82,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",8358.37438703362,0,0,0,0,0,0,0,0,0,0,0
"445",445,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,157,"Clausocalanus arcuicornis",NA,NA,377.94,13,13,0,0,0,0,0,0,0,0,0,0,377.9438853,0,0,0,0,0,0,0,0,0,0,1,"",4346.35468125748,4346.35468125748,0,0,0,0,0,0,0,0,0,0
"446",446,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,105,"Metridia lucens",NA,NA,1017.54,35,23,9,3,0,0,0,0,0,0,0,0,668.669951,261.6534591,87.21781969,0,0,0,0,0,0,0,0,1,"",11701.7241418471,7689.70443607093,3009.0147793321,1003.00492644403,0,0,0,0,0,0,0,0
"447",447,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,143,"Nannocalanus minor",NA,NA,1482.7,51,43,5,0,0,0,0,0,0,0,0,3,1250.122082,145.3630328,0,0,0,0,0,0,0,0,87.21781969,1,"",17051.0837495486,14376.4039456978,1671.67487740672,0,0,0,0,0,0,0,0,1003.00492644403
"448",448,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,102,"Pseudocalanus minutus",NA,NA,407.02,14,14,0,0,0,0,0,0,0,0,0,0,407.0164919,0,0,0,0,0,0,0,0,0,0,1,"",4680.68965673883,4680.68965673883,0,0,0,0,0,0,0,0,0,0
"449",449,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,104,"Temora longicornis",NA,NA,116.29,4,4,0,0,0,0,0,0,0,0,0,0,116.2904263,0,0,0,0,0,0,0,0,0,0,1,"",1337.33990192538,1337.33990192538,0,0,0,0,0,0,0,0,0,0
"450",450,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,2004,"Thysanoessa longicaudata",NA,NA,58.15,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,58.14521313,0,0,0,0,1,"",668.669950962689,0,0,0,0,0,0,668.669950962689,0,0,0,0
"451",451,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,4027,"Acartia",NA,NA,29.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",334.334975481345,0,0,0,0,0,0,0,0,0,0,0
"452",452,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,4061,"Aetideidae",NA,NA,58.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",668.669950962689,0,0,0,0,0,0,0,0,0,0,0
"453",453,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,4129,"Calocalanus",NA,NA,29.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",334.334975481345,0,0,0,0,0,0,0,0,0,0,0
"454",454,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,4020,"Centropages bradyi",NA,NA,610.52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",7021.03448510824,0,0,0,0,0,0,0,0,0,0,0
"455",455,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,4098,"Clausocalanus",NA,NA,29.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",334.334975481345,0,0,0,0,0,0,0,0,0,0,0
"456",456,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,131,"Harpacticoida",NA,NA,29.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",334.334975481345,0,0,0,0,0,0,0,0,0,0,0
"457",457,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,146,"Mecynocera clausi",NA,NA,552.38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",6352.36453414555,0,0,0,0,0,0,0,0,0,0,0
"458",458,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,4108,"Neocalanus",NA,NA,116.29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1337.33990192538,0,0,0,0,0,0,0,0,0,0,0
"459",459,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,138,"Oithona",NA,NA,6308.76,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",72550.6896794518,0,0,0,0,0,0,0,0,0,0,0
"460",460,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,700,"Appendicularia",NA,NA,87.22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1003.00492644403,0,0,0,0,0,0,0,0,0,0,0
"461",461,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,200,"Chaetognatha",NA,NA,407.02,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",4680.68965673883,0,0,0,0,0,0,0,0,0,0,0
"462",462,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,3900,"Foraminifera",NA,NA,523.31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",6018.0295586642,0,0,0,0,0,0,0,0,0,0,0
"463",463,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,457,"Hyperiidea",NA,NA,261.65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",3009.0147793321,0,0,0,0,0,0,0,0,0,0,0
"464",464,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,3209,"Paguridea",NA,NA,87.22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1003.00492644403,0,0,0,0,0,0,0,0,0,0,0
"465",465,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,2500,"Polychaeta",NA,NA,58.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",668.669950962689,0,0,0,0,0,0,0,0,0,0,0
"466",466,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,218,"Sagitta",NA,NA,1250.12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",14376.4039456978,0,0,0,0,0,0,0,0,0,0,0
"467",467,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,1800,"Siphonophora",NA,NA,58.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",668.669950962689,0,0,0,0,0,0,0,0,0,0,0
"468",468,"EN617","9",17,40.1,-70.875,18,146.759,0.75,"22-JUL-18","19:06:34",22,7,2018,19,6,147,115,9.09,32,103,"Centropages typicus",NA,NA,87.22,3,0,3,0,0,0,0,0,0,0,0,0,0,87.21781969,0,0,0,0,0,0,0,0,0,1,"",1003.00492644403,0,1003.00492644403,0,0,0,0,0,0,0,0,0
"469",469,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,101,"Calanus finmarchicus",NA,NA,183.23,9,1,3,3,2,0,0,0,0,0,0,0,20.35837095,61.07511285,61.07511285,40.7167419,0,0,0,0,0,0,0,1,"",3059.86315357528,339.984794841698,1019.95438452509,1019.95438452509,679.969589683395,0,0,0,0,0,0,0
"470",470,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,300,"Thecosomata",NA,NA,142.51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2379.89356389188,0,0,0,0,0,0,0,0,0,0,0
"471",471,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,157,"Clausocalanus arcuicornis",NA,NA,101.79,5,5,0,0,0,0,0,0,0,0,0,0,101.7918547,0,0,0,0,0,0,0,0,0,0,1,"",1699.92397420849,1699.92397420849,0,0,0,0,0,0,0,0,0,0
"472",472,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,105,"Metridia lucens",NA,NA,40.72,2,1,0,0,1,0,0,0,0,0,0,0,20.35837095,0,0,20.35837095,0,0,0,0,0,0,0,1,"",679.969589683395,339.984794841698,0,0,339.984794841698,0,0,0,0,0,0,0
"473",473,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,143,"Nannocalanus minor",NA,NA,1058.64,52,25,10,0,0,0,0,0,0,0,0,17,508.9592737,203.5837095,0,0,0,0,0,0,0,0,346.0923061,1,"",17679.2093317683,8499.61987104244,3399.84794841698,0,0,0,0,0,0,0,0,5779.74151230886
"474",474,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,148,"Acartia danae",NA,NA,122.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2039.90876905019,0,0,0,0,0,0,0,0,0,0,0
"475",475,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4042,"Candacia",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"476",476,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4020,"Centropages bradyi",NA,NA,162.87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2719.87835873358,0,0,0,0,0,0,0,0,0,0,0
"477",477,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4098,"Clausocalanus",NA,NA,122.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2039.90876905019,0,0,0,0,0,0,0,0,0,0,0
"478",478,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4064,"Clausocalanus furcatus",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"479",479,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4045,"Corycaeidae",NA,NA,40.72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",679.969589683395,0,0,0,0,0,0,0,0,0,0,0
"480",480,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4062,"Euchaetidae",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"481",481,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,146,"Mecynocera clausi",NA,NA,325.73,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",5439.75671746716,0,0,0,0,0,0,0,0,0,0,0
"482",482,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4108,"Neocalanus",NA,NA,101.79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1699.92397420849,0,0,0,0,0,0,0,0,0,0,0
"483",483,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,138,"Oithona",NA,NA,1486.16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",24818.8900234439,0,0,0,0,0,0,0,0,0,0,0
"484",484,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,191,"Oncaea",NA,NA,40.72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",679.969589683395,0,0,0,0,0,0,0,0,0,0,0
"485",485,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4057,"Pleuromamma",NA,NA,162.87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2719.87835873358,0,0,0,0,0,0,0,0,0,0,0
"486",486,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4066,"Scolecithricidae",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"487",487,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,4139,"Clytemnestra",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"488",488,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,400,"Amphipoda",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"489",489,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,700,"Appendicularia",NA,NA,61.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1019.95438452509,0,0,0,0,0,0,0,0,0,0,0
"490",490,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,2350,"Cnidaria",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"491",491,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,2000,"Euphausiacea",NA,NA,61.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1019.95438452509,0,0,0,0,0,0,0,0,0,0,0
"492",492,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,3900,"Foraminifera",NA,NA,1201.14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",20059.1028956602,0,0,0,0,0,0,0,0,0,0,0
"493",493,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,1100,"Gastropoda",NA,NA,549.68,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",9179.58946072584,0,0,0,0,0,0,0,0,0,0,0
"494",494,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,457,"Hyperiidea",NA,NA,366.45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",6119.72630715056,0,0,0,0,0,0,0,0,0,0,0
"495",495,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,568,"Lucifer",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"496",496,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,701,"Oikopleura",NA,NA,20.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",339.984794841698,0,0,0,0,0,0,0,0,0,0,0
"497",497,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,3600,"Ostracoda",NA,NA,285.02,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",4759.78712778377,0,0,0,0,0,0,0,0,0,0,0
"498",498,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,218,"Sagitta",NA,NA,1832.25,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",30598.6315357528,0,0,0,0,0,0,0,0,0,0,0
"499",499,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,1800,"Siphonophora",NA,NA,366.45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",6119.72630715056,0,0,0,0,0,0,0,0,0,0,0
"500",500,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,3400,"Thaliacea",NA,NA,1241.86,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",20739.0724853436,0,0,0,0,0,0,0,0,0,0,0
"501",501,"EN617","10",18,39.9433,-70.87,60,209.578,0.75,"22-JUL-18","22:38:00",22,7,2018,22,38,161,167,3.82,32,103,"Centropages typicus",NA,NA,142.51,7,6,1,0,0,0,0,0,0,0,0,0,122.1502257,20.35837095,0,0,0,0,0,0,0,0,0,1,"",2379.89356389188,2039.90876905019,339.984794841698,0,0,0,0,0,0,0,0,0
"502",502,"EN617","11",21,39.7717,-70.8767,60,170.316,0.75,"23-JUL-18","14:47:01",23,7,2018,14,47,1687,168,7.83,64,4007,"Lucicutia",NA,NA,150.31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2525.18847319101,0,0,0,0,0,0,0,0,0,0,0
